ticker,metric,unit,period,value,raw
HPG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,2.48,2.48
HPG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,2.88,2.88
HPG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,3.54,3.54
HPG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,1.62,1.62
HPG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,1.45,1.45
HPG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,1.29,1.29
HPG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,1.48,1.48
HPG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,1.81,1.81
HPG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,1.15,1.15
HPG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,1.17,1.17
HPG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,1.15,1.15
HPG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,1.15,1.15
HPG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,1.13,1.13
HPG,Khả năng thanh toán lãi vay,Lần,Q2/2024,7.62,7.62
HPG,Khả năng thanh toán lãi vay,Lần,Q3/2024,7.5,7.5
HPG,Khả năng thanh toán lãi vay,Lần,Q4/2024,6.84,6.84
HPG,Khả năng thanh toán lãi vay,Lần,Q1/2025,7.12,7.12
HPG,Khả năng thanh toán lãi vay,Lần,Q2/2025,12.32,12.32
HPG,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,47.4,47.4
HPG,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,47.12,47.12
HPG,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,48.93,48.93
HPG,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,48.44,48.44
HPG,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,49.49,49.49
HPG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,67.16,67.16
HPG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,70.41,70.41
HPG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,72.36,72.36
HPG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,75.46,75.46
HPG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,74.04,74.04
HSG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,1840.95,"1,840.95"
HSG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,825.95,825.95
HSG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,924.95,924.95
HSG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,740.02,740.02
HSG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2025,739.12,739.12
HSG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,18033.0,"18,033"
HSG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,17573.0,"17,573"
HSG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,17908.0,"17,908"
HSG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,18215.0,"18,215"
HSG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2025,18126.0,"18,126"
HSG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,11.57,11.57
HSG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,22.34,22.34
HSG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,18.6,18.6
HSG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,22.43,22.43
HSG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2025,25.03,25.03
HSG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,1.18,1.18
HSG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,1.05,1.05
HSG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,0.96,0.96
HSG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,0.91,0.91
HSG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2025,1.02,1.02
HSG,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,12.33,12.33
HSG,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,8.39,8.39
HSG,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,11.79,11.79
HSG,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,12.73,12.73
HSG,Tỷ suất lợi nhuận gộp biên,%,Q3/2025,12.75,12.75
HSG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,2.52,2.52
HSG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,-1.84,-1.84
HSG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,1.62,1.62
HSG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,2.43,2.43
HSG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2025,2.88,2.88
HSG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,2.46,2.46
HSG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,-1.69,-1.69
HSG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,1.5,1.5
HSG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,1.83,1.83
HSG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2025,2.43,2.43
HSG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,1.31,1.31
HSG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,-0.95,-0.95
HSG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,0.84,0.84
HSG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,1.1,1.1
HSG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2025,1.49,1.49
HSG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,1.65,1.65
HSG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,1.64,1.64
HSG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,1.67,1.67
HSG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,1.96,1.96
HSG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2025,1.58,1.58
HSG,Khả năng thanh toán lãi vay,Lần,Q3/2024,8.3,8.3
HSG,Khả năng thanh toán lãi vay,Lần,Q4/2024,-3.44,-3.44
HSG,Khả năng thanh toán lãi vay,Lần,Q1/2025,4.84,4.84
HSG,Khả năng thanh toán lãi vay,Lần,Q2/2025,6.02,6.02
HSG,Khả năng thanh toán lãi vay,Lần,Q3/2025,7.82,7.82
HSG,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,43.68,43.68
HSG,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,44.22,44.22
HSG,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,43.84,43.84
HSG,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,35.54,35.54
HSG,Tỷ số Nợ trên Tổng tài sản,%,Q3/2025,41.19,41.19
HSG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,53.51,53.51
HSG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,49.16,49.16
HSG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,57.64,57.64
HSG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,31.23,31.23
HSG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2025,41.14,41.14
HT1,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,170.31,170.31
HT1,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,256.56,256.56
HT1,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,170.24,170.24
HT1,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,210.89,210.89
HT1,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,385.14,385.14
HT1,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,12674.0,"12,674"
HT1,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,12733.0,"12,733"
HT1,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,12789.0,"12,789"
HT1,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,12752.0,"12,752"
HT1,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,12988.0,"12,988"
HT1,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,75.16,75.16
HT1,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,46.77,46.77
HT1,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,68.73,68.73
HT1,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,56.66,56.66
HT1,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,31.16,31.16
HT1,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,1.01,1.01
HT1,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,0.94,0.94
HT1,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,0.91,0.91
HT1,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,0.94,0.94
HT1,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,0.92,0.92
HT1,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,9.23,9.23
HT1,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,9.86,9.86
HT1,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,11.08,11.08
HT1,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,8.51,8.51
HT1,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,14.02,14.02
HT1,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,2.4,2.4
HT1,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,1.38,1.38
HT1,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,1.16,1.16
HT1,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,-0.58,-0.58
HT1,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,5.82,5.82
HT1,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,0.95,0.95
HT1,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,0.47,0.47
HT1,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,0.44,0.44
HT1,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,-0.19,-0.19
HT1,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,2.29,2.29
HT1,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,0.55,0.55
HT1,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,0.27,0.27
HT1,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,0.26,0.26
HT1,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,-0.11,-0.11
HT1,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,1.39,1.39
HT1,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,0.52,0.52
HT1,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,0.53,0.53
HT1,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,0.57,0.57
HT1,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,0.6,0.6
HT1,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,0.65,0.65
HT1,Khả năng thanh toán lãi vay,Lần,Q2/2024,4.02,4.02
HT1,Khả năng thanh toán lãi vay,Lần,Q3/2024,2.98,2.98
HT1,Khả năng thanh toán lãi vay,Lần,Q4/2024,3.94,3.94
HT1,Khả năng thanh toán lãi vay,Lần,Q1/2025,1.12,1.12
HT1,Khả năng thanh toán lãi vay,Lần,Q2/2025,12.3,12.3
HT1,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,41.47,41.47
HT1,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,41.08,41.08
HT1,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,40.65,40.65
HT1,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,39.55,39.55
HT1,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,38.77,38.77
HT1,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,26.76,26.76
HT1,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,27.04,27.04
HT1,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,30.97,30.97
HT1,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,30.95,30.95
HT1,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,21.85,21.85
NKG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,1579.52,"1,579.52"
NKG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,1735.97,"1,735.97"
NKG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,1715.16,"1,715.16"
NKG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,1278.74,"1,278.74"
NKG,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,721.15,721.15
NKG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,21985.0,"21,985"
NKG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,22231.0,"22,231"
NKG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,18584.0,"18,584"
NKG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,16793.0,"16,793"
NKG,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,16937.0,"16,937"
NKG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,14.91,14.91
NKG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,12.73,12.73
NKG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,8.42,8.42
NKG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,11.73,11.73
NKG,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,18.3,18.3
NKG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,1.07,1.07
NKG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,0.99,0.99
NKG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,0.78,0.78
NKG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,0.89,0.89
NKG,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,0.78,0.78
NKG,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,9.04,9.04
NKG,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,8.71,8.71
NKG,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,6.73,6.73
NKG,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,6.44,6.44
NKG,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,7.09,7.09
NKG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,3.88,3.88
NKG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,1.25,1.25
NKG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,0.41,0.41
NKG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,1.6,1.6
NKG,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,2.4,2.4
NKG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,3.87,3.87
NKG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,1.11,1.11
NKG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,0.31,0.31
NKG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,0.98,0.98
NKG,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,1.21,1.21
NKG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,1.7,1.7
NKG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,0.49,0.49
NKG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,0.13,0.13
NKG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,0.47,0.47
NKG,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,0.6,0.6
NKG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,1.43,1.43
NKG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,1.39,1.39
NKG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,1.34,1.34
NKG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,1.56,1.56
NKG,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,1.41,1.41
NKG,Khả năng thanh toán lãi vay,Lần,Q2/2024,7.32,7.32
NKG,Khả năng thanh toán lãi vay,Lần,Q3/2024,2.68,2.68
NKG,Khả năng thanh toán lãi vay,Lần,Q4/2024,1.23,1.23
NKG,Khả năng thanh toán lãi vay,Lần,Q1/2025,2.44,2.44
NKG,Khả năng thanh toán lãi vay,Lần,Q2/2025,2.87,2.87
NKG,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,55.13,55.13
NKG,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,57.53,57.53
NKG,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,56.57,56.57
NKG,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,47.13,47.13
NKG,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,54.0,54
NKG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,82.79,82.79
NKG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,103.27,103.27
NKG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,107.5,107.5
NKG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,76.5,76.5
NKG,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,90.45,90.45
PHR,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,3027.77,"3,027.77"
PHR,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,2858.07,"2,858.07"
PHR,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,3464.52,"3,464.52"
PHR,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,3630.51,"3,630.51"
PHR,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,3819.9,"3,819.9"
PHR,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,29460.0,"29,460"
PHR,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,30230.0,"30,230"
PHR,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,29010.0,"29,010"
PHR,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,29982.0,"29,982"
PHR,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,29512.0,"29,512"
PHR,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,20.01,20.01
PHR,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,20.99,20.99
PHR,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,15.36,15.36
PHR,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,17.44,17.44
PHR,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,15.97,15.97
PHR,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,2.06,2.06
PHR,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,1.98,1.98
PHR,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q4/2024,1.83,1.83
PHR,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q1/2025,2.11,2.11
PHR,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2025,2.07,2.07
PHR,Tỷ suất lợi nhuận gộp biên,%,Q2/2024,21.16,21.16
PHR,Tỷ suất lợi nhuận gộp biên,%,Q3/2024,20.11,20.11
PHR,Tỷ suất lợi nhuận gộp biên,%,Q4/2024,33.5,33.5
PHR,Tỷ suất lợi nhuận gộp biên,%,Q1/2025,32.9,32.9
PHR,Tỷ suất lợi nhuận gộp biên,%,Q2/2025,26.67,26.67
PHR,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2024,25.86,25.86
PHR,Tỷ suất sinh lợi trên doanh thu thuần,%,Q3/2024,25.3,25.3
PHR,Tỷ suất sinh lợi trên doanh thu thuần,%,Q4/2024,38.65,38.65
PHR,Tỷ suất sinh lợi trên doanh thu thuần,%,Q1/2025,33.0,33
PHR,Tỷ suất sinh lợi trên doanh thu thuần,%,Q2/2025,25.54,25.54
PHR,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2024,1.64,1.64
PHR,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q3/2024,2.43,2.43
PHR,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q4/2024,5.82,5.82
PHR,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q1/2025,2.39,2.39
PHR,Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),%,Q2/2025,2.24,2.24
PHR,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2024,1.08,1.08
PHR,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q3/2024,1.63,1.63
PHR,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q4/2024,3.9,3.9
PHR,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q1/2025,1.61,1.61
PHR,Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),%,Q2/2025,1.51,1.51
PHR,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2024,4.8,4.8
PHR,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q3/2024,4.9,4.9
PHR,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q4/2024,4.15,4.15
PHR,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q1/2025,5.42,5.42
PHR,Tỷ số thanh toán hiện hành (ngắn hạn),Lần,Q2/2025,3.92,3.92
PHR,Khả năng thanh toán lãi vay,Lần,Q2/2024,15.36,15.36
PHR,Khả năng thanh toán lãi vay,Lần,Q3/2024,35.84,35.84
PHR,Khả năng thanh toán lãi vay,Lần,Q4/2024,250.98,250.98
PHR,Khả năng thanh toán lãi vay,Lần,Q1/2025,139.2,139.2
PHR,Khả năng thanh toán lãi vay,Lần,Q2/2025,168.82,168.82
PHR,Tỷ số Nợ trên Tổng tài sản,%,Q2/2024,33.46,33.46
PHR,Tỷ số Nợ trên Tổng tài sản,%,Q3/2024,32.25,32.25
PHR,Tỷ số Nợ trên Tổng tài sản,%,Q4/2024,33.85,33.85
PHR,Tỷ số Nợ trên Tổng tài sản,%,Q1/2025,31.39,31.39
PHR,Tỷ số Nợ trên Tổng tài sản,%,Q2/2025,34.07,34.07
PHR,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2024,5.62,5.62
PHR,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q3/2024,4.33,4.33
PHR,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q4/2024,1.53,1.53
PHR,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q1/2025,2.34,2.34
PHR,Tỷ số Nợ vay trên Vốn chủ sở hữu,%,Q2/2025,2.13,2.13
VGC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2024,1775.51,"1,775.51"
VGC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q3/2024,1312.07,"1,312.07"
VGC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q4/2024,2463.95,"2,463.95"
VGC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q1/2025,2719.52,"2,719.52"
VGC,Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),VNĐ,Q2/2025,3343.39,"3,343.39"
VGC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2024,21651.0,"21,651"
VGC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q3/2024,18483.0,"18,483"
VGC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q4/2024,22126.0,"22,126"
VGC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q1/2025,22785.0,"22,785"
VGC,Giá trị sổ sách của cổ phiếu (BVPS),VNĐ,Q2/2025,24183.0,"24,183"
VGC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2024,29.34,29.34
VGC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q3/2024,33.23,33.23
VGC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q4/2024,18.24,18.24
VGC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q1/2025,18.02,18.02
VGC,Chỉ số giá thị trường trên thu nhập (P/E),Lần,Q2/2025,13.44,13.44
VGC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q2/2024,2.41,2.41
VGC,Chỉ số giá thị trường trên giá trị sổ sách (P/B),Lần,Q3/2024,2.36,2.36
